session_id,wpm,accuracy,error_rate,backspace_count,pause_time_ms,session_duration_min,words_typed,typing_style
4322,78.5,86.6,16.0,21,243,12.3,15,Balanced Typist
4323,75.3,96.5,6.1,17,477,18.7,23,Balanced Typist
4324,74.2,95.1,8.6,23,301,25.7,31,Balanced Typist
4325,60.1,99.5,1.8,16,333,27.0,29,Balanced Typist
4326,72.4,86.8,22.5,23,843,15.7,18,Inconsistent Typist
4327,48.1,95.6,4.6,7,380,13.2,11,Careful Typist
4328,77.1,90.9,13.2,11,433,33.1,45,Balanced Typist
4329,86.8,93.2,10.8,4,122,13.1,19,Fast Typist
4330,90.6,86.2,15.3,16,636,10.9,16,Inconsistent Typist
4331,47.6,93.9,8.0,13,1296,34.0,28,Careful Typist
4332,77.8,88.7,19.2,49,746,15.1,20,Inconsistent Typist
4333,69.2,91.8,9.2,11,300,25.4,29,Balanced Typist
4334,107.2,94.2,6.1,6,221,13.1,24,Fast Typist
4335,64.9,82.3,26.3,24,786,28.4,33,Inconsistent Typist
4336,116.7,94.0,6.1,6,345,3.0,6,Fast Typist
4337,67.2,93.4,13.9,19,587,20.8,25,Inconsistent Typist
4338,74.9,93.7,10.5,19,447,9.9,13,Balanced Typist
4339,69.1,97.0,3.5,14,1253,25.6,29,Careful Typist
4340,78.8,90.2,12.0,7,195,14.0,17,Fast Typist
4341,75.8,89.4,14.6,16,483,13.5,16,Balanced Typist
4342,66.6,90.4,11.3,21,337,11.8,13,Balanced Typist
4343,113.1,91.2,11.5,9,192,15.7,32,Fast Typist
4344,42.0,79.4,24.0,47,491,8.9,6,Inconsistent Typist
4345,105.8,90.4,11.2,12,133,24.4,43,Fast Typist
4346,74.7,89.9,12.2,14,651,17.9,23,Balanced Typist
4347,57.5,84.7,24.5,47,761,23.8,24,Inconsistent Typist
4348,57.7,97.3,3.5,0,946,25.2,23,Careful Typist
4349,57.5,90.4,16.6,34,445,13.9,14,Inconsistent Typist
4350,41.7,98.6,1.8,8,1103,37.8,27,Careful Typist
4351,79.6,88.9,16.8,29,833,17.2,21,Inconsistent Typist
4352,62.0,90.2,13.3,18,564,12.9,14,Balanced Typist
4353,25.5,72.6,30.0,48,668,8.9,4,Inconsistent Typist
4354,24.4,96.3,5.1,13,1225,35.0,14,Careful Typist
4355,52.5,97.1,4.9,12,648,20.4,17,Careful Typist
4356,63.1,89.6,13.7,15,501,25.9,28,Balanced Typist
4357,49.6,96.3,5.5,10,1200,36.4,28,Careful Typist
4358,90.7,99.1,2.7,13,50,20.7,29,Fast Typist
4359,66.4,87.1,15.3,15,497,27.9,30,Balanced Typist
4360,75.3,87.0,14.3,20,654,19.0,25,Balanced Typist
4361,57.9,96.6,4.6,9,810,33.8,32,Careful Typist
4362,90.3,87.3,18.2,22,829,14.3,20,Inconsistent Typist
4363,76.5,82.2,27.0,34,1120,26.0,33,Inconsistent Typist
4364,44.3,85.9,19.8,23,683,23.2,16,Inconsistent Typist
4365,93.7,95.2,5.0,10,162,16.8,28,Fast Typist
4366,54.8,95.6,5.6,9,627,10.3,9,Balanced Typist
4367,64.9,94.5,10.7,13,351,15.8,18,Balanced Typist
4368,62.3,90.0,13.0,16,218,30.1,32,Balanced Typist
4369,110.3,91.4,9.4,8,192,25.9,48,Fast Typist
4370,76.0,92.3,9.1,18,591,21.8,28,Balanced Typist
4371,68.8,87.6,14.1,8,677,17.8,19,Balanced Typist
4372,75.7,90.8,10.8,46,694,18.5,24,Inconsistent Typist
4373,101.7,96.3,4.6,9,199,21.2,34,Fast Typist
4374,49.9,95.6,4.2,7,835,29.0,25,Careful Typist
4375,60.0,95.4,6.1,14,926,32.1,32,Careful Typist
4376,89.1,91.6,11.9,8,340,15.4,24,Balanced Typist
4377,76.9,98.1,2.4,26,426,19.5,23,Balanced Typist
4378,48.1,95.8,5.0,10,462,26.1,23,Careful Typist
4379,80.0,95.0,7.3,12,64,16.0,22,Fast Typist
4380,116.5,96.3,4.9,5,313,6.7,13,Fast Typist
4381,90.9,94.1,7.1,8,292,9.7,15,Fast Typist
4382,68.4,89.6,12.9,16,373,14.9,16,Balanced Typist
4383,86.3,80.0,22.5,35,150,31.1,48,Inconsistent Typist
4384,106.2,91.8,10.5,25,884,13.8,25,Inconsistent Typist
4385,100.4,95.4,5.8,11,262,22.3,37,Fast Typist
4386,85.0,88.7,14.7,20,332,21.9,31,Balanced Typist
4387,105.6,94.4,8.1,8,166,23.6,39,Fast Typist
4388,102.6,94.7,7.4,6,324,20.7,35,Fast Typist
4389,65.3,94.0,8.6,9,610,23.0,26,Balanced Typist
4390,44.0,96.0,3.9,11,1198,19.0,15,Careful Typist
4391,65.3,91.4,11.2,13,274,19.2,20,Balanced Typist
4392,75.5,99.5,4.1,18,278,15.1,20,Balanced Typist
4393,103.2,96.3,3.7,8,398,17.5,32,Fast Typist
4394,55.2,91.1,12.9,41,709,12.4,11,Inconsistent Typist
4395,61.6,88.5,14.9,11,419,22.3,23,Balanced Typist
4396,117.3,75.8,30.0,33,467,19.0,35,Inconsistent Typist
4397,83.6,95.7,5.3,13,370,11.9,16,Balanced Typist
4398,79.8,74.8,30.0,29,815,22.2,31,Inconsistent Typist
4399,70.2,88.1,11.4,21,708,26.4,32,Balanced Typist
4400,62.8,89.6,11.9,18,520,30.9,34,Balanced Typist
4401,83.7,94.1,9.0,14,632,30.3,44,Balanced Typist
4402,78.3,91.3,10.6,5,344,33.3,41,Balanced Typist
4403,109.1,93.2,6.2,9,206,13.5,26,Fast Typist
4404,105.3,97.3,3.2,7,346,15.3,28,Fast Typist
4405,82.2,89.2,18.4,31,508,20.9,29,Inconsistent Typist
4406,74.5,87.6,14.4,21,308,27.8,33,Balanced Typist
4407,79.4,90.1,12.7,16,241,15.7,19,Balanced Typist
4408,41.2,76.6,26.4,6,882,21.7,14,Inconsistent Typist
4409,88.9,82.3,22.1,53,447,41.0,64,Inconsistent Typist
4410,47.2,93.5,8.9,31,553,10.5,8,Inconsistent Typist
4411,110.4,96.2,5.1,10,202,20.5,41,Fast Typist
4412,66.9,95.0,6.1,10,246,19.4,22,Balanced Typist
4413,61.7,95.0,5.1,9,1246,11.8,11,Careful Typist
4414,73.3,92.1,8.6,8,474,25.4,29,Balanced Typist
4415,49.4,71.1,30.0,63,1097,2.0,2,Inconsistent Typist
4416,83.5,93.6,6.8,5,320,17.1,24,Fast Typist
4417,67.3,92.8,9.8,18,358,26.1,32,Balanced Typist
4418,98.3,94.6,7.3,12,293,17.5,29,Fast Typist
4419,72.6,90.3,11.8,23,383,20.7,26,Balanced Typist
4420,70.1,92.3,10.3,10,583,40.7,44,Balanced Typist
4421,94.6,96.1,3.8,1,171,17.4,28,Fast Typist
4422,74.5,84.5,24.1,41,571,25.3,29,Inconsistent Typist
4423,70.8,85.7,16.0,14,560,13.8,15,Balanced Typist
4424,63.4,94.0,7.8,14,345,15.0,15,Balanced Typist
4425,111.2,95.4,4.0,2,229,18.2,34,Fast Typist
4426,62.7,95.6,8.3,40,986,10.3,11,Inconsistent Typist
4427,69.7,92.9,11.0,20,487,37.2,46,Balanced Typist
4428,29.8,95.7,3.7,12,867,6.9,4,Careful Typist
4429,67.0,75.3,30.0,12,386,10.7,13,Inconsistent Typist
4430,85.5,87.5,14.8,15,546,18.2,24,Balanced Typist
4431,97.4,94.4,8.5,5,252,22.7,38,Fast Typist
4432,70.8,92.8,9.7,12,146,23.0,26,Balanced Typist
4433,70.2,95.9,9.4,31,559,8.9,10,Inconsistent Typist
4434,71.8,82.5,27.7,36,181,2.0,3,Inconsistent Typist
4435,86.6,93.3,9.5,10,175,10.2,16,Fast Typist
4436,117.1,96.2,6.2,6,186,15.0,29,Fast Typist
4437,71.3,98.6,1.8,13,688,33.3,39,Careful Typist
4438,91.2,97.8,2.3,8,272,13.1,18,Fast Typist
4439,64.9,85.0,14.3,24,222,11.4,12,Balanced Typist
4440,59.5,97.3,5.8,20,602,11.1,11,Balanced Typist
4441,75.1,92.9,10.2,11,503,26.4,34,Balanced Typist
4442,99.7,90.7,8.9,3,357,12.3,19,Fast Typist
4443,77.0,93.5,8.8,14,453,14.9,18,Balanced Typist
4444,48.1,98.1,2.7,10,1025,17.9,15,Careful Typist
4445,70.3,98.1,1.7,12,653,44.2,53,Careful Typist
4446,55.9,96.1,8.2,23,356,23.9,22,Balanced Typist
4447,72.1,97.3,2.7,11,764,30.5,34,Careful Typist
4448,57.2,84.7,21.6,35,291,15.7,14,Inconsistent Typist
4449,43.8,98.8,0.7,7,699,31.8,22,Careful Typist
4450,99.8,95.3,5.8,6,469,18.7,30,Fast Typist
4451,65.8,97.2,3.8,16,695,27.5,31,Careful Typist
4452,97.9,95.5,6.9,8,205,9.2,15,Fast Typist
4453,49.0,87.3,20.7,32,673,20.7,17,Inconsistent Typist
4454,98.0,80.2,28.9,29,655,2.0,3,Inconsistent Typist
4455,66.1,98.0,2.0,15,699,22.7,23,Careful Typist
4456,81.0,91.2,14.0,12,433,13.0,18,Balanced Typist
4457,75.4,90.7,18.3,32,466,12.4,16,Inconsistent Typist
4458,57.9,93.7,8.4,15,287,21.7,20,Balanced Typist
4459,102.3,88.5,16.1,43,417,3.5,6,Inconsistent Typist
4460,71.6,91.0,9.3,20,544,10.5,13,Balanced Typist
4461,85.9,95.9,4.6,10,50,23.9,32,Fast Typist
4462,98.5,96.5,4.9,10,317,7.2,13,Fast Typist
4463,106.0,96.9,4.3,1,220,17.2,30,Fast Typist
4464,78.3,91.7,15.1,38,778,42.5,55,Inconsistent Typist
4465,53.4,93.2,9.6,23,338,18.5,18,Balanced Typist
4466,94.8,96.8,4.9,4,209,26.3,43,Fast Typist
4467,103.8,94.4,7.1,19,209,15.6,27,Fast Typist
4468,65.1,97.0,7.5,33,898,8.7,9,Inconsistent Typist
4469,72.0,88.5,14.2,18,427,34.1,42,Balanced Typist
4470,60.1,96.0,4.0,11,1168,26.4,26,Careful Typist
4471,66.2,95.7,8.8,27,158,21.3,25,Balanced Typist
4472,69.0,88.5,13.4,19,392,18.2,19,Balanced Typist
4473,111.1,95.7,6.6,7,93,29.9,53,Fast Typist
4474,111.0,94.1,7.4,7,307,8.0,15,Fast Typist
4475,44.7,82.0,20.0,60,695,14.6,11,Inconsistent Typist
4476,55.0,98.7,2.5,11,666,16.5,16,Careful Typist
4477,81.1,75.1,30.0,42,813,27.0,39,Inconsistent Typist
4478,64.1,90.9,17.7,28,1029,30.8,34,Inconsistent Typist
4479,53.4,95.1,6.2,9,1126,19.7,17,Careful Typist
4480,61.4,92.1,20.6,53,923,15.2,15,Inconsistent Typist
4481,63.2,97.0,3.5,11,767,24.6,27,Careful Typist
4482,109.3,92.8,8.6,8,191,3.1,5,Fast Typist
4483,81.4,75.6,28.6,53,875,17.9,23,Inconsistent Typist
4484,69.6,87.4,13.5,10,403,28.3,34,Balanced Typist
4485,64.3,96.8,5.3,22,358,11.6,12,Balanced Typist
4486,63.5,95.3,7.3,21,395,7.9,8,Balanced Typist
4487,42.6,94.6,5.6,11,1089,36.7,26,Careful Typist
4488,49.6,100.0,1.7,9,1069,19.3,15,Careful Typist
4489,62.4,96.3,4.2,23,526,31.5,31,Balanced Typist
4490,97.0,96.0,5.1,10,151,14.0,21,Fast Typist
4491,98.1,94.1,6.1,1,286,16.4,28,Fast Typist
4492,80.3,71.0,30.0,38,1162,2.0,3,Inconsistent Typist
4493,97.3,89.4,10.9,4,429,31.0,49,Fast Typist
4494,92.9,89.4,12.5,12,120,34.8,55,Balanced Typist
4495,97.5,92.3,9.5,9,257,12.8,19,Fast Typist
4496,40.0,82.2,22.5,30,150,25.4,16,Inconsistent Typist
4497,69.1,92.2,11.0,19,643,18.7,21,Balanced Typist
4498,85.8,91.5,10.8,13,359,20.5,28,Balanced Typist
4499,36.8,95.1,4.5,11,740,22.5,13,Careful Typist
4500,82.4,92.9,9.0,10,334,19.5,25,Balanced Typist
4501,60.1,96.5,5.4,17,897,22.0,21,Careful Typist
4502,76.7,90.7,14.3,15,455,20.6,24,Balanced Typist
4503,109.9,97.7,3.1,9,262,11.8,23,Fast Typist
4504,69.9,85.1,16.0,17,120,27.3,34,Balanced Typist
4505,37.6,97.8,1.3,10,1144,21.5,13,Careful Typist
4506,89.2,90.3,9.2,10,117,11.9,18,Fast Typist
4507,62.4,96.5,4.9,9,527,22.9,23,Balanced Typist
4508,60.4,98.0,2.3,5,1078,28.0,27,Careful Typist
4509,53.2,99.3,1.7,9,917,29.2,27,Careful Typist
4510,80.2,93.2,8.2,19,645,19.7,25,Balanced Typist
4511,102.0,91.5,8.6,7,225,9.9,18,Fast Typist
4512,21.7,85.7,17.0,28,713,37.1,13,Inconsistent Typist
4513,93.1,96.2,5.0,9,364,21.5,33,Fast Typist
4514,93.6,95.8,6.3,17,355,10.0,15,Fast Typist
4515,58.0,95.9,4.1,14,1019,23.3,22,Careful Typist
4516,79.6,88.1,16.0,22,196,24.6,33,Balanced Typist
4517,64.9,90.4,9.1,29,417,24.1,25,Balanced Typist
4518,85.2,93.9,7.0,6,119,10.5,15,Fast Typist
4519,69.8,91.0,8.5,22,569,14.9,19,Balanced Typist
4520,108.8,94.7,8.4,12,233,29.7,55,Fast Typist
4521,54.8,100.0,0.1,11,616,20.5,20,Careful Typist
4522,66.5,95.7,4.9,12,1028,13.5,14,Careful Typist
4523,62.2,91.6,9.7,19,248,18.7,19,Balanced Typist
4524,56.6,88.5,25.7,44,463,2.0,2,Inconsistent Typist
4525,48.9,98.2,1.6,16,1411,41.1,33,Careful Typist
4526,96.0,97.0,5.4,8,224,8.3,14,Fast Typist
4527,44.2,98.8,1.2,8,928,25.7,20,Careful Typist
4528,57.0,97.1,3.6,13,497,32.6,29,Balanced Typist
4529,98.1,94.8,6.2,12,50,11.9,20,Fast Typist
4530,63.7,94.4,5.7,16,352,37.1,38,Balanced Typist
4531,64.9,94.6,6.1,22,483,25.8,27,Balanced Typist
4532,66.1,73.4,30.0,60,650,14.7,16,Inconsistent Typist
4533,58.8,97.0,10.5,27,766,22.4,23,Inconsistent Typist
4534,93.4,89.0,12.0,10,359,20.0,30,Fast Typist
4535,59.5,77.8,24.5,31,621,21.3,20,Inconsistent Typist
4536,120.0,85.9,22.3,79,150,9.9,18,Inconsistent Typist
4537,74.3,89.6,13.9,16,406,12.4,16,Balanced Typist
4538,96.8,96.5,6.2,44,784,28.6,50,Inconsistent Typist
4539,102.7,95.3,6.1,8,315,3.0,5,Fast Typist
4540,76.1,83.6,24.4,39,587,14.6,20,Inconsistent Typist
4541,69.7,97.1,3.3,18,337,30.2,36,Balanced Typist
4542,61.7,95.9,7.4,13,533,23.1,24,Balanced Typist
4543,54.9,95.0,5.7,14,1167,24.0,23,Careful Typist
4544,59.3,97.6,2.8,13,915,28.5,30,Careful Typist
4545,55.5,96.8,4.2,5,965,26.2,26,Careful Typist
4546,57.8,75.4,30.0,27,600,19.4,18,Inconsistent Typist
4547,54.8,87.9,21.8,1,823,14.1,12,Inconsistent Typist
4548,71.9,92.3,9.8,17,595,14.6,16,Balanced Typist
4549,65.9,95.9,5.9,9,213,36.8,43,Balanced Typist
4550,70.4,81.6,22.3,60,409,3.2,4,Inconsistent Typist
4551,99.5,92.2,10.5,11,249,13.4,23,Fast Typist
4552,72.2,92.4,7.7,12,205,27.5,34,Balanced Typist
4553,72.2,96.6,7.1,26,524,31.5,38,Balanced Typist
4554,67.0,93.7,8.2,13,413,22.5,25,Balanced Typist
4555,45.0,97.0,1.8,10,633,25.5,20,Careful Typist
4556,98.3,92.2,9.9,13,221,12.4,21,Fast Typist
4557,65.6,90.3,10.8,21,515,12.9,14,Balanced Typist
4558,61.4,98.8,2.4,7,1073,26.6,26,Careful Typist
4559,101.0,95.3,6.6,16,199,3.0,5,Fast Typist
4560,91.0,93.9,6.1,10,153,18.4,26,Fast Typist
4561,31.9,98.9,2.3,15,798,26.5,15,Careful Typist
4562,62.1,98.8,2.2,11,312,18.9,21,Balanced Typist
4563,90.1,94.8,4.5,3,320,13.0,20,Fast Typist
4564,56.3,95.7,4.7,9,1072,21.5,19,Careful Typist
4565,110.2,89.9,13.1,23,690,20.4,40,Inconsistent Typist
4566,103.5,95.0,5.1,15,156,17.8,32,Fast Typist
4567,93.2,95.0,7.7,4,257,25.9,39,Fast Typist
4568,92.6,93.5,6.9,5,242,15.0,24,Fast Typist
4569,50.6,99.3,1.7,10,746,24.8,20,Careful Typist
4570,70.6,89.5,11.8,25,387,28.4,35,Balanced Typist
4571,87.6,85.8,24.8,35,253,2.0,3,Inconsistent Typist
4572,108.5,74.3,30.0,49,622,2.0,4,Inconsistent Typist
4573,67.6,94.9,7.2,18,477,5.7,7,Balanced Typist
4574,88.4,82.2,24.5,55,793,21.5,31,Inconsistent Typist
4575,70.2,88.0,16.0,18,778,22.2,26,Balanced Typist
4576,78.0,99.8,0.0,8,328,24.5,31,Fast Typist
4577,54.1,88.9,13.5,11,374,16.3,14,Balanced Typist
4578,35.3,87.2,15.8,26,740,22.1,13,Inconsistent Typist
4579,54.0,98.2,2.8,8,960,19.8,18,Careful Typist
4580,65.3,80.4,25.8,25,408,32.6,35,Inconsistent Typist
4581,69.3,94.9,5.1,27,595,36.9,45,Balanced Typist
4582,53.5,82.7,18.4,30,1144,25.6,22,Inconsistent Typist
4583,81.8,93.5,3.6,12,73,16.6,23,Fast Typist
4584,80.2,97.0,6.2,47,672,22.5,31,Inconsistent Typist
4585,46.6,95.3,5.4,14,864,26.4,20,Careful Typist
4586,72.3,94.1,5.4,15,346,30.8,34,Balanced Typist
4587,88.6,97.0,9.3,16,626,13.0,20,Inconsistent Typist
4588,78.1,87.3,14.8,14,528,13.7,19,Balanced Typist
4589,66.2,96.4,7.8,15,289,27.9,32,Balanced Typist
4590,55.3,95.7,5.7,8,733,5.0,4,Careful Typist
4591,34.4,71.0,30.0,11,1131,14.0,8,Inconsistent Typist
4592,77.0,84.4,16.0,17,300,26.4,35,Balanced Typist
4593,78.4,96.6,4.4,6,248,24.3,31,Fast Typist
4594,43.7,98.9,1.8,8,954,27.0,19,Careful Typist
4595,120.0,92.3,10.7,9,175,9.5,20,Fast Typist
4596,62.4,84.0,24.6,44,897,22.5,23,Inconsistent Typist
4597,105.4,94.5,6.1,9,237,10.1,17,Fast Typist
4598,65.9,90.9,12.7,10,316,28.9,30,Balanced Typist
4599,48.3,97.0,4.0,22,681,24.8,20,Careful Typist
4600,65.9,95.2,9.5,11,491,15.6,18,Balanced Typist
4601,100.3,93.8,7.8,12,56,14.2,25,Fast Typist
4602,78.3,93.0,8.1,21,507,33.1,44,Balanced Typist
4603,79.5,93.4,7.9,15,325,26.7,33,Balanced Typist
4604,59.1,89.1,12.1,11,323,13.6,13,Balanced Typist
4605,60.9,97.0,2.7,17,1084,47.0,48,Careful Typist
4606,41.6,97.6,2.9,12,722,10.5,7,Careful Typist
4607,99.5,72.1,30.0,24,423,2.0,3,Inconsistent Typist
4608,82.7,89.1,12.5,21,548,31.1,41,Balanced Typist
4609,69.2,95.6,10.1,44,564,19.0,23,Inconsistent Typist
4610,78.3,88.7,21.1,47,557,19.0,25,Inconsistent Typist
4611,67.1,84.3,16.0,22,424,20.2,23,Balanced Typist
4612,77.0,87.0,13.4,15,415,4.0,5,Balanced Typist
4613,75.9,94.6,8.6,13,465,17.1,23,Balanced Typist
4614,88.6,91.6,8.1,16,494,7.0,10,Balanced Typist
4615,52.6,83.2,20.5,23,411,19.7,18,Inconsistent Typist
4616,56.7,98.2,2.5,15,1129,5.0,5,Careful Typist
4617,66.9,94.8,6.6,18,610,23.1,27,Balanced Typist
4618,24.9,97.6,1.9,8,882,9.1,4,Careful Typist
4619,67.2,81.6,28.1,37,611,17.1,20,Inconsistent Typist
4620,92.6,78.2,30.0,5,494,39.0,63,Inconsistent Typist
4621,37.8,97.1,2.7,10,821,26.8,18,Careful Typist
4622,76.6,92.4,9.5,8,354,15.6,20,Balanced Typist
4623,65.3,98.6,1.8,6,996,30.9,36,Careful Typist
4624,84.0,99.2,2.4,21,558,25.0,34,Balanced Typist
4625,114.4,85.0,16.0,27,494,14.0,26,Inconsistent Typist
4626,50.3,96.5,4.6,6,917,41.0,35,Careful Typist
4627,66.3,87.5,15.2,9,369,16.4,17,Balanced Typist
4628,109.0,98.7,2.4,2,169,3.0,5,Fast Typist
4629,67.5,92.6,10.3,19,193,24.0,28,Balanced Typist
4630,82.4,76.5,25.4,9,622,27.2,40,Inconsistent Typist
4631,64.7,100.0,0.9,12,1050,13.9,14,Careful Typist
4632,75.1,74.2,30.0,26,1059,16.9,22,Inconsistent Typist
4633,41.8,96.3,4.0,19,1010,19.1,13,Careful Typist
4634,103.2,91.9,9.3,5,349,21.1,35,Fast Typist
4635,68.9,89.1,11.1,17,431,12.4,13,Balanced Typist
4636,85.8,94.0,8.0,8,132,3.0,4,Fast Typist
4637,95.9,94.0,6.5,7,108,14.2,23,Fast Typist
4638,63.6,92.5,7.5,22,340,12.2,14,Balanced Typist
4639,117.1,95.7,6.0,6,193,18.9,36,Fast Typist
4640,80.8,92.0,8.7,21,447,15.4,21,Balanced Typist
4641,78.0,94.7,5.3,5,317,11.2,14,Fast Typist
4642,74.4,95.9,5.3,11,428,8.1,11,Balanced Typist
4643,110.8,94.9,5.7,3,96,15.7,27,Fast Typist
4644,104.7,94.4,8.9,9,366,18.6,31,Fast Typist
4645,76.2,83.9,25.0,0,871,24.4,31,Inconsistent Typist
4646,47.0,99.4,0.5,7,1178,20.8,18,Careful Typist
4647,92.0,94.8,6.5,8,321,11.1,17,Fast Typist
4648,100.5,90.9,10.7,10,363,10.1,18,Fast Typist
4649,89.3,78.4,29.8,40,150,3.9,6,Inconsistent Typist
4650,30.3,72.2,29.0,43,355,20.4,10,Inconsistent Typist
4651,95.9,97.2,6.3,10,117,31.7,51,Fast Typist
4652,101.6,79.1,26.3,50,272,9.3,15,Inconsistent Typist
4653,67.4,79.7,23.8,47,688,20.3,23,Inconsistent Typist
4654,29.7,88.9,17.1,47,692,37.8,19,Inconsistent Typist
4655,101.8,97.3,3.7,4,126,10.8,20,Fast Typist
4656,102.4,90.8,10.8,12,356,11.3,19,Fast Typist
4657,97.2,93.0,8.6,11,107,7.7,13,Fast Typist
4658,51.6,95.7,4.3,18,1128,21.8,19,Careful Typist
4659,61.5,98.3,2.1,17,1383,36.5,40,Careful Typist
4660,82.7,88.7,10.5,18,491,18.3,23,Balanced Typist
4661,63.9,93.8,6.8,13,208,17.6,20,Balanced Typist
4662,74.3,98.0,1.2,14,737,13.7,18,Careful Typist
4663,64.0,90.2,11.4,10,240,16.9,17,Balanced Typist
4664,93.6,97.2,2.5,2,136,17.2,28,Fast Typist
4665,55.9,97.5,2.6,4,1303,20.0,19,Careful Typist
4666,89.7,93.1,6.4,9,136,12.5,20,Fast Typist
4667,77.5,96.7,3.7,16,974,37.8,51,Careful Typist
4668,65.8,97.2,2.6,16,1155,27.2,29,Careful Typist
4669,47.5,84.9,16.1,23,733,2.0,2,Inconsistent Typist
4670,113.7,94.3,7.3,15,438,8.8,17,Fast Typist
4671,84.5,92.2,13.5,20,474,27.9,39,Balanced Typist
4672,72.5,95.6,4.4,19,545,30.3,36,Balanced Typist
4673,99.4,92.8,10.3,8,181,29.1,51,Fast Typist
4674,110.1,93.1,8.3,5,180,25.9,45,Fast Typist
4675,81.8,91.2,10.7,6,465,26.9,36,Balanced Typist
4676,49.9,87.6,19.2,18,760,32.0,27,Inconsistent Typist
4677,43.6,97.9,4.0,10,494,35.0,25,Careful Typist
4678,75.2,94.8,7.3,19,324,24.4,30,Balanced Typist
4679,26.6,87.3,16.4,37,855,44.0,19,Inconsistent Typist
4680,120.0,72.2,30.0,7,737,5.3,11,Inconsistent Typist
4681,85.9,88.6,13.7,21,365,21.1,29,Balanced Typist
4682,100.0,92.3,8.1,10,99,7.2,12,Fast Typist
4683,71.1,90.6,13.8,18,571,13.1,16,Balanced Typist
4684,88.0,90.7,10.0,15,689,22.3,33,Balanced Typist
4685,106.1,92.7,9.2,3,270,10.5,19,Fast Typist
4686,70.0,91.6,10.3,2,123,12.2,15,Balanced Typist
4687,51.1,75.1,29.3,28,688,16.2,14,Inconsistent Typist
4688,78.0,97.0,3.8,14,1287,35.9,44,Careful Typist
4689,102.9,95.5,5.8,1,179,6.1,11,Fast Typist
4690,67.6,86.5,17.6,41,528,17.8,21,Inconsistent Typist
4691,69.1,91.1,9.2,19,579,16.4,18,Balanced Typist
4692,81.0,97.6,5.5,8,338,25.9,35,Balanced Typist
4693,99.5,98.0,2.9,13,132,16.5,26,Fast Typist
4694,54.3,97.3,3.9,11,1044,18.9,18,Careful Typist
4695,63.3,91.8,9.3,18,652,11.3,13,Balanced Typist
4696,60.8,96.0,4.4,13,535,24.6,25,Balanced Typist
4697,76.3,85.7,22.7,54,362,2.0,3,Inconsistent Typist
4698,66.4,79.7,27.8,9,322,18.3,20,Inconsistent Typist
4699,63.5,87.1,16.0,13,297,13.0,14,Balanced Typist
4700,85.9,96.7,3.1,14,273,12.8,17,Balanced Typist
4701,113.0,93.7,8.0,6,226,16.3,31,Fast Typist
4702,73.4,88.9,15.3,21,432,21.9,26,Balanced Typist
4703,60.2,93.8,6.5,13,668,23.2,23,Balanced Typist
4704,83.5,95.9,5.0,14,149,12.1,16,Fast Typist
4705,20.9,98.7,2.7,11,1154,26.1,10,Careful Typist
4706,48.0,97.1,3.1,10,1053,30.6,23,Careful Typist
4707,94.7,89.6,15.9,41,1112,44.4,74,Inconsistent Typist
4708,77.1,91.5,10.1,11,413,35.7,46,Balanced Typist
4709,113.2,97.3,5.0,13,116,15.8,29,Fast Typist
4710,77.4,90.9,12.0,26,382,12.7,17,Balanced Typist
4711,112.2,96.3,5.7,6,327,8.2,14,Fast Typist
4712,110.6,94.9,5.3,7,123,3.0,5,Fast Typist
4713,91.5,90.9,9.7,12,190,29.2,46,Fast Typist
4714,74.8,86.0,19.5,48,650,31.3,38,Inconsistent Typist
4715,108.0,92.3,7.0,8,167,11.7,23,Fast Typist
4716,88.8,84.2,18.0,33,528,27.7,41,Inconsistent Typist
4717,93.3,92.0,12.0,7,261,4.1,6,Fast Typist
4718,45.5,96.6,5.4,12,1051,10.4,8,Careful Typist
4719,75.2,85.8,13.0,29,592,14.9,18,Inconsistent Typist
4720,106.1,93.2,7.6,6,132,13.5,22,Fast Typist
4721,69.1,90.2,12.1,21,558,38.1,41,Balanced Typist
4722,78.1,90.0,15.4,0,884,2.0,3,Inconsistent Typist
4723,110.5,91.1,11.6,11,112,22.0,43,Fast Typist
4724,66.1,91.0,11.0,17,374,16.0,17,Balanced Typist
4725,62.6,86.3,15.3,15,462,7.8,8,Balanced Typist
4726,109.4,93.1,8.5,10,108,11.3,21,Fast Typist
4727,99.1,96.4,5.3,10,287,17.4,29,Fast Typist
4728,78.0,99.2,1.4,11,486,32.8,39,Careful Typist
4729,59.3,82.4,25.1,34,326,23.4,22,Inconsistent Typist
4730,106.6,94.1,6.6,10,209,9.5,17,Fast Typist
4731,53.8,95.7,4.6,16,514,29.5,25,Careful Typist
4732,91.5,97.0,13.1,50,443,4.0,6,Inconsistent Typist
4733,99.7,97.9,2.1,13,250,14.7,26,Fast Typist
4734,100.4,95.8,8.6,10,285,12.8,20,Fast Typist
4735,57.6,98.2,3.0,6,1287,16.6,17,Careful Typist
4736,50.0,91.1,10.1,27,542,22.7,20,Balanced Typist
4737,86.7,94.3,6.1,4,50,17.5,26,Fast Typist
4738,55.7,99.0,2.2,6,1061,7.8,7,Careful Typist
4739,79.1,95.5,4.2,21,283,8.3,12,Balanced Typist
4740,87.4,94.7,6.8,7,50,13.6,18,Fast Typist
4741,58.2,97.4,3.9,10,724,26.4,25,Careful Typist
4742,90.5,83.2,20.6,40,376,2.2,3,Inconsistent Typist
